name;searched;gender;origem;significado
Marileiva;0.0;F;;
Marilena;0.0;F;Hebraica;Marilena: Significa “mulher pura e resplandecente” ou “senhora soberana e reluzente”.Marilena é um nome feminino, originado a partir do francês Marilene, uma junção dos nomes Marie e Hélène,Marie é a variante francesa de Maria que, provavelmente, tem origem a partir do hebraico Myriam, que pode ser traduzido como “senhora soberana”.Alguns etimologistas ainda acreditam que este nome possa ter se originado a partir do sânscrito Maryáh, que quer dizer literalmente “virgem” ou “pura”.Já o Hélène é um termo grego que se originou a partir da palavra heláne, que pode ser traduzida como “a tocha”, ou do termo hélêque, que significa “raio de sol”, “reluzente” ou “resplandecente”.Marilena é um nome bastante comum entre os brasileiros, assim como outras variantes gráficas como Marilene, por exemplo.As pessoas batizadas com este nome costumam receber alguns apelidos carinhosos de amigos e familiares próximos, como Mari ou Lena.
Mariles;0.0;F;;
Marilese;0.0;F;;
Marilesia;0.0;F;;
Marileuda;0.0;F;;
Marileude;0.0;F;;
Marileudes;0.0;F;;
Marileuza;0.0;F;;
Marilia;0.0;F;Hebraica;"Marília: Significa “pureza”, “senhora soberana”, “virgindade” ou “amor”.Marília é uma adaptação fonética do nome árabe Marilyam, que significa Maria em português.O significado do nome é incerto, mas alguns estudiosos sugerem ""pureza"", ""amor"", ""senhora soberana"", ou mesmo ""amarga"".A raiz etimológica deste nome teria surgido a partir do hebraico myriam, que significa “senhora soberana” ou “a vidente”, na tradução literal.No entanto, alguns etimologistas acreditam que, pelo fato de ser um nome disseminado muito antes da época de Jesus Cristo, Myriam derive do sânscrito Maryáh, que significa “pureza”, “virtude” ou “virgindade”.Alguns autores ainda atribuem a raiz deste nome ao egípcio mry, que era utilizado como a palavra “amar”.Marília é um nome predominantemente feminino e bastante comum entre os brasileiros.As pessoas batizadas com este nome podem receber apelidos carinhosos de amigos e familiares, como Mari, Lili, Lilica ou Lilia, por exemplo.Uma das personalidades mais conhecidas com este no Brasil é a atriz e apresentadora Marília Gabriela."
Marilian;0.0;F;;
Marilidia;0.0;F;;
Marilin;0.0;F;;
Mariline;0.0;F;;
Marilio;0.0;M;;
Marilis;0.0;F;;
Marilisa;0.0;F;;
Marillac;0.0;F;;
Marillia;0.0;F;;
Marillyn;0.0;F;;
Marilna;0.0;F;;
Marilne;0.0;F;;
Marilso;0.0;M;;
Marilson;0.0;M;;
Marilta;0.0;F;;
Marilte;0.0;F;;
Marilton;0.0;M;;
Marilu;0.0;F;Teutônica;Marilú: Junção dos nomes Maria e Luiza.
Marilua;0.0;F;;
Marilurde;0.0;F;;
Marilurdes;0.0;F;;
Mariluze;0.0;F;;
Mariluzi;0.0;F;;
Mariluzia;0.0;F;;
Marilvana;0.0;F;;
Marilvia;0.0;F;;
Marilza;0.0;F;Portuguesa;"Marilza: Significa “senhora soberana"", ""a vidente”; “Deus é juramento da senhora soberana”.Marilza é um nome que surge como uma invenção brasileira. Embora não seja possível confirmar a sua etimologia, estudiosos da onomástica indicam algumas possibilidades de étimo.É possível que seja uma forma variante de Marisa ou uma forma variante de Marielsa.Marisa surge do inglês Maris, apelido de Maria, que apresenta vários étimos, um dos quais hebraico.Maria, do hebraico Myriam, significa “senhora soberana"" ou ""a vidente”. Outros significados possíveis são “pura”, “estrela do mar”.Marielsa, por sua vez, é a junção dos nomes Maria e Elsa, do qual resulta o sentido “Deus é juramento da senhora soberana”.Isso porque, Elsa é o diminutivo de Elisabete. Do hebraico Elishebba, é formado pelos elementos El, que significa “Deus”, e sab, que significa “abundância”.Elisabete é categorizado como um nome teofórico na medida em que é um nome bíblico que traz o nome de Deus nele incorporado.O nome alcançou o seu pico de popularidade na década de 60. Desde então, o número de registros tem caído. De acordo com o Censo Demográfico 2010 eram mais de 28 mil as suas portadoras.As meninas registradas com esse nome podem ser afetivamente chamadas de Mari ou Ilzinha.Mariulsa e Mariulza são suas variantes gráficas."
Marilzan;0.0;M;;
Marilze;0.0;F;;
Marilzete;0.0;F;;
Marimar;0.0;F;;
Marimarcia;0.0;F;;
Marimeire;0.0;F;;
Marimi;0.0;F;;
Marimilia;0.0;F;;
Marimilton;0.0;M;;
Marin;0.0;M;;
Marina;0.0;F;Latina;"Marina: Significa ""a que vem do mar"", ""marinho"".O bonito nome feminino Marina está amplamente relacionado com a simbologia do mar. Ele surge a partir da palavra em latim marinus, que significa “do mar” ou “marinho”. Marina carrega, portanto, as qualidades de extensão e beleza inerentes ao mar.O substantivo comum ""marina"" também pode significar um estacionamento para barcos de pequeno e médio porte junto ou dentro de um porto. Popularidade do nome Marina O nome Marina pode ser encontrado com maior quantidade de registros na Rússia, no Brasil, na Bielorussia e no Cazaquistão, onde é utilizado predominantemente como nome feminino. As variações Marína, Mariña, Marinà, Márina e Mariná também podem ser encontradas em várias partes do mundo. No campo artístico, uma personalidade de destaque é a atriz Marina Ruy Barbosa, tetraneta do poeta e  intelectual brasileiro Ruy Barbosa.As pessoas registradas com esse bonito nome feminino podem ser carinhosamente chamadas de Mari ou Mar.Mariana tem como variante masculina a forma Marino, que é mais popular na versão Marinho no Brasil. Nomes compostos com MarinaO nome Marina pode dar origem a bonitos e significativos nomes compostos. Entre eles, podemos destacar:Maria Marina: “senhora soberana que vem do mar”;Ana Marina: “graciosa que vem do mar”;Marina Maitê: ""amada que vem do mar”; Marina Valentina: “aquela que vem do mar e que é amada”; Marina Vitória: “a vencedora que vem do mar”."
Marinacia;0.0;F;;
Marinadia;0.0;F;;
Marinadja;0.0;F;;
Marinaide;0.0;F;;
Marinal;0.0;M;;
Marinala;0.0;F;;
Marinalda;0.0;F;;
Marinaldi;0.0;F;;
Marinaldo;0.0;M;;
Marinalva;0.0;F;Latina;"Marinalva: Significa ""aurora marinha"", ""alvorada do mar"", ""brancura do mar"" ou ""aquela que vem do mar"". O nome Marinalva é o resultado da fusão de dois nomes com origem no latim: Marina e Alva:Marina, do latim marinus, significa ""marinho"" ou ""que vem do mar""O substantivo comum ""marina"" é utilizado também para designar um estacionamento para barcos de pequeno e médio porte, junto ou dentro de um porto.Na Inglaterra, o nome apareceu pela primeira vez no início do século XIV, tornando-se muito popular, especialmente entre os ciganos de Northamptonshire, nas variantes Marina e Meirenni. Alva, por sua vez, se originou da palavra latina alba, de albus, que quer dizer ""branca"", ""alva"", ""aurora"", ""alvorada"", ""claro"". Na língua espanhola, a palavra ""alba"", assim como significa ""alvorada"", ""aurora"", tal como ""alva"" no significado em português.No gaélico escocês, Alba significa Escócia, país pertencente ao Reino Unido, no norte do continente europeu.Marinalva é um nome bastante comum no Brasil e em alguns países pertencentes à América Latina, como México, Paraguai e Colômbia."
Marinalvo;0.0;M;;
Marinan;0.0;F;;
Marinando;0.0;M;;
Marinara;0.0;F;;
Marinaudo;0.0;M;;
Marinauva;0.0;F;;
Marinava;0.0;F;;
Marinda;0.0;F;;
Marindalva;0.0;F;;
Marindia;0.0;F;Hebraica;"Maríndia: Significa ""índia soberana"" e é a junção dos nomes Maria e Índia.Maria significa ""senhora soberana"", enquanto Índia é o nome de um país, que por sua vez ganha o seu nome do rio Indo.Nome inventado no Brasil, onde existem muitos nomes próprios que derivam de ""Maria""."
Marindo;0.0;M;;
Marine;0.0;F;;
Marinea;0.0;F;;
Marinede;0.0;F;;
Marinedes;0.0;F;;
Marinei;0.0;F;;
Marineia;0.0;F;;
Marineida;0.0;F;;
Marineide;0.0;F;Grega;"Marineide: Significa “senhora soberana cheia de graça e filha de Eneias"", “mulher pura e graciosa, filha do homem abençoado"", “a purinha que é filha de Eneias"", ""descendente de Mário e do homem sortudo"". Esse nome provavelmente é uma criação brasileira, que surgiu a partir da junção dos nomes Mariana e Neide. Mariana tem três possíveis origens, a primeira a partir do inglês Marianne, formado da união dos nomes Mary e Ann, versões inglesas de Maria e Ana. A segunda a partir do francês Marianne, um diminutivo de Marie, versão francesa de Maria. E a última tem origem no latim marianus, originando a variante masculina Mariano. O nome Mariana significa “senhora soberana cheia de graça”, “mulher pura e graciosa”; “senhorinha soberana”, “a purinha”; ""pertencente a Mario"", ""descendente de Mário"".Já o nome Neide é uma adaptação do nome francês Énéide, correspondente ao português Eneida. Este tendo origem no grego Aineís, que chegou à língua portuguesa através do latim Aeneida. Neide significa ""filha de Eneias"" ou ""filha do homem abençoado"", ""descendente do homem sortudo""."
Marineides;0.0;F;;
Marineidi;0.0;F;;
Marineis;0.0;F;;
Marineiva;0.0;F;;
Marinelci;0.0;F;;
Marinele;0.0;F;;
Marineli;0.0;F;;
Marinelia;0.0;F;;
Marinelio;0.0;M;;
Marinella;0.0;F;;
Marinelma;0.0;F;;
Marinelsi;0.0;F;;
Marinelso;0.0;M;;
Marinelson;0.0;M;;
Marinelza;0.0;F;;
Marines;0.0;F;Latina;"Marines: Significa ""a que vem do mar"", ""marinha"".É possível que tenha surgido com uma variante gráfica de Marine, versão francesa de Marina, que tem origem no latim marinus, que quer dizer ""do mar"" ou ""marinho"".O nome surgiu na Inglaterra no início do século XIV, tornando-se muito popular principalmente entre os ciganos do condado de Northamptonshire, através das versões Marina e Meirenni."
Marinese;0.0;F;;
Marinesia;0.0;F;;
Marinesio;0.0;M;;
Marinete;0.0;F;Latina;"Marinete: Significa ""a que vem do mar"", ""marinha"".É o diminutivo de Marina, nome que tem origem no latim marina, a partir de marinus, que significa literalmente ""do mar"" ou ""marinho"".O nome Marina surgiu na Inglaterra no início do século XIV, também com a variante Meirenni. Ficou eternizado no Brasil através da música de mesmo nome do cantor e compositor baiano Dorival Caymmi."
Marineth;0.0;F;;
Marineti;0.0;F;;
Marineto;0.0;M;;
Marinette;0.0;F;Latina;"Marinette: Variação do nome Marinete. Significa ""a que vem do mar"", ""marinha"".É o diminutivo de Marina, nome que tem origem no latim marina, a partir de marinus, que significa literalmente ""do mar"" ou ""marinho"".O nome Marina surgiu na Inglaterra no início do século XIV, também com a variante Meirenni. Ficou eternizado no Brasil através da música de mesmo nome do cantor e compositor baiano Dorival Caymmi."
Marinetti;0.0;F;;
Marineu;0.0;M;;
Marineuda;0.0;F;;
Marineude;0.0;F;;
Marineudo;0.0;M;;
Marineuma;0.0;F;;
Marineuza;0.0;F;;
Marineve;0.0;F;;
Marineves;0.0;F;;
Marineza;0.0;F;;
Maringa;0.0;F;;
Marinice;0.0;F;;
Marinici;0.0;F;;
Marinilce;0.0;F;;
Marinilde;0.0;F;;
Marinildes;0.0;F;;
Marinilse;0.0;F;;
Marinilton;0.0;M;;
Marinise;0.0;F;;
Marinisse;0.0;F;;
Marinita;0.0;F;;
Marinite;0.0;F;;
Mariniuza;0.0;F;;
Mariniza;0.0;F;;
Marinizia;0.0;F;;
Marino;0.0;M;Latina;"Marino: Significa ""aquele que veio do mar"".Marino é um nome com origem no latim, da palavra marinus, que quer dizer ""marinho"", ou simplesmente ""do mar"".Uma das pessoas mais famosas com esse nome foi São Marino de Rimini, um ermita do século IV que deu o nome à República de San Marino, por ter vivido naquela região.Quem também deu um enorme contributo para a humanidade e ficou registrado na história com este nome foi Marino de Tiro, um geógrafo, cartógrafo e matemático italiano que inventou a ""geografia matemática"". Marino de Tito também foi o responsável por batizar a região polar no sul do planeta Terra com o nome de ""antártico"", fazendo oposição a região do ""ártico"", no pólo norte. Esse nome também é usado na forma Marinho.Marino é usado mais comumente como nome próprio na Itália. Já no Brasil, o nome é utilizado como um prenome ou sobrenome, de descendentes de italianos.A forma feminina do nome, Marina, é bem mais comum no Brasil do que o uso de Marino, no masculino.Marino também é nome de uma comuna italiana, na província de Roma, região de Lácio."
Marinon;0.0;M;;
Marinones;0.0;M;;
Marins;0.0;M;Portuguesa;Marins: Filho das marias.
Marinus;0.0;M;;
Marinusa;0.0;F;;
Marinuzia;0.0;F;;
Mario;0.0;M;Latina;"Mario: Significa ""homem viril"".Mário tem origem a partir do latim Marius​, derivado dos elementos mas, maris, e quer dizer literalmente ""homem viril"".Foi nome de uma família romana muito importante, de onde saiu o general Caio Mário, vivido entre os anos de 157 a.C e 86 a.C, que foi casado com uma tia de Júlio César.Apesar de não haver nenhuma relação etimológica, o nome Mário é utilizado desde a Era Cristã como uma variante masculina de Maria, o que elevou a popularidade do nome, principalmente na Idade Média.Passou a ser adotado pelos falantes da língua inglesa a partir do século XIX, e é muito comum entre as comunidades de língua espanhola desta mesma forma, mas sem o acento.Nos anos de 1980, Mário ganhou bastante popularidade por causa de um personagem de uma série de vídeo games, intitulado Mario Bros, e criado pelo desenvolvedor de jogos eletrônicos japonês Shigeru Miyamoto.Inúmeros artistas e importantes personalidades levam este nome, como o poeta e escritor brasileiro Mario Quintana."
Mariodete;0.0;F;;
Mariolga;0.0;F;;
Mariomar;0.0;M;;
Marion;0.0;F;Francesa;"Marion: Significa “senhora soberana”, “vidente” ou “a pura”.Esse nome é o diminutivo medieval francês de Maria, nome de origem incerta, provavelmente se originou a partir do hebraico Myriam, que significa “senhora soberana"" ou ""a vidente”.Por ser um nome muito difundido, antes mesmo da época de Jesus Cristo, é possível que derive do sânscrito Maryáh. Este quer dizer literalmente “a pureza"", ""a virtude"", ""a virgindade”.Devido a isso, Marion fica com o sentido de “senhora soberana”, “vidente” ou “a pura”. Personalidades famosas que o carregam são as atrizes Marion Cotillard e Marion Bailey."
Marionaldo;0.0;M;;
Marione;0.0;F;;
Marionei;0.0;M;;
Marioneide;0.0;F;;
Marionete;0.0;F;;
Marionice;0.0;F;;
Marionilda;0.0;F;;
Marionilde;0.0;F;;
Marionilson;0.0;M;;
Marionita;0.0;F;;
Marionor;0.0;M;;
Mariosvaldo;0.0;M;;
Mariovaldo;0.0;M;;
Mariovan;0.0;M;;
Mariozan;0.0;M;;
Maripaula;0.0;F;;
Mariquele;0.0;F;;
Mariqueli;0.0;F;;
Mariquinha;0.0;F;;
Mariquita;0.0;F;;
Marirlene;0.0;F;;
Marirose;0.0;F;;
Maris;0.0;F;Latina;Maris: Mar.
Marisa;0.0;F;Hebraica;"Marisa: Significa “a que é do mar”, “mulher poderosa”, “juramento de Deus” ou “senhora soberana”, “guerreira gloriosa”.O nome Marisa pode ter três origens diferentes. Alguns estudiosos indicam que esta seja uma versão portuguesa do nome inglês Maris, que vem do latim e significa ""do mar"".Esse nome foi tirado do título atribuído à virgem Maria, stella maris, ""estrela do mar"".Outras fontes sugerem que o nome Marisa é a junção dos nomes Maria, que significa ""senhora poderosa"" e Elisa, diminutivo de Elisabete, que quer dizer ""meu Deus é juramento"", ambos nomes de origem hebraica.Uma terceira teoria para o significado do nome Marisa é a de uma junção dos nomes Maria e Luísa, nome germânico que significa ""combatente gloriosa, brilhante"".No Brasil, Marisa é um nome predominantemente feminino e bastante popular.As pessoas batizadas com este nome podem receber apelidos carinhosos de amigos e familiares, como Mari ou Isa, por exemplo.Uma das personalidades mais conhecidas com este nome é a compositora, cantora, instrumentista e produtora musical Marisa Monte, além da atriz norte-americana Marisa Tomei."
Marisabel;0.0;F;;
Marisandra;0.0;F;;
Marisangela;0.0;F;;
Marisanta;0.0;F;;
Marisaura;0.0;F;;
Marisbel;0.0;F;;
Marisdete;0.0;F;;
Marise;0.0;F;Hebraica;Marise: Significa “aquela que veio do mar”, “mulher poderosa”, “juramento de Deus” ou “guerreira soberana”.Marise é uma variação francesa de Marisa, nome que pode ter surgido a partir de diferentes tipos de raízes etimológicas.Alguns etimologistas acreditam que possa ter origem a partir do latim Maris, que significa “do mar”, ou seja, relativo “aquilo que vem do mar”.Outra teoria sugere que Marise possa ser uma junção de dois nomes oriundos do hebraico: Maria com Elise. Neste caso, o significado do nome pode ser entendido como “senhora soberana que jura à Deus”.Outras pessoas consideram Marise apenas uma versão diminutiva de Marie - Maria, em francês.Entre os brasileiros, Marise é um nome bastante comum, assim como outras variantes, como Marisa.Normalmente, as pessoas batizadas com este nome costumam receber alguns apelidos carinhosos de amigos e familiares próximos, como Mari, por exemplo.
Mariseia;0.0;F;;
Marisela;0.0;F;;
Mariselma;0.0;F;;
Marisi;0.0;F;;
Marisia;0.0;F;Hebraica;"Marisia: Significa ""a que vem do mar"", ""juramento de Deus"" ou ""mulher gloriosa"".Marisia é um nome feminino que pode ter diferentes possibilidades de origem. Alguns estudiosos acreditam que este pode ser uma das variantes ​da versão portuguesa do nome inglês Maris, que vem do latim e significa ""do mar"". Esse nome foi tirado do título atribuído à virgem Maria, stella maris, ""estrela do mar"".Outra hipótese estaria relacionada com a ​junção dos nomes Maria, que significa ""senhora poderosa"" e Elisa, diminutivo de Elisabete, que quer dizer ""meu Deus é juramento"", ambos nomes de origem hebraica.Uma terceira teoria para o significado do nome Marisia é a de uma junção dos nomes Maria e Luísa, nome germânico que significa ""combatente gloriosa, brilhante"".Ainda existe a possibilidade do nome ter influências da palavra Marici, uma entidade espiritual presente no budismo, relacionada à luz e aos raios do sol. No Brasil, o nome Marisia não é muito comum, sendo a variante Marisa mais utilizado. As pessoas batizadas com este nome, normalmente, recebem apelidos carinhosos de amigos e familiares, como Mari ou Isa."
Marisiane;0.0;F;;
Marisilvia;0.0;F;;
Marisio;0.0;M;;
Marislaine;0.0;F;;
Marislandia;0.0;F;;
Marislane;0.0;F;;
Marislania;0.0;F;;
Marislei;0.0;F;;
Marisleia;0.0;F;;
Marisleide;0.0;F;;
Marislene;0.0;F;;
Marislete;0.0;F;;
Marismar;0.0;F;;
Marismene;0.0;F;;
Marismenia;0.0;F;;
Marisnei;0.0;F;;
Marisneide;0.0;F;;
Marisnete;0.0;F;;
Mariso;0.0;M;;
Marisol;0.0;F;Espanhola;Marisol: Significa “mar e sol”, “senhora soberana do Sol”, “pureza e sol”.Marisol é um nome espanhol cuja origem decorre da junção de os elementos “mar” e “sol”, mar y sol, em espanhol ou, ainda, da combinação dos nomes Maria e Sol ou, ainda, Maria e Soledade.Maria é um nome hebraico que, dentre uma série de traduções, significa “senhora soberana”, “vidente” ou “a pura”. É um dos nomes mais populares há séculos, popular especialmente em homenagem à Virgem Maria. Muitas vezes é usado em nomes compostos tanto femininos como masculinos.Sol, por sua vez, pode ser considerado a abreviação de nomes portugueses ou espanhóis e tem sido encontrado como nome próprio em virtude de refletir a bonita simbologia do Sol.Nesse sentido, Marisol teria o sentido de “senhora soberana do Sol” ou “pureza e sol”.Soledade tem origem espanhola e significa “solidão”. Esse é um dos títulos como é chamada a Virgem Maria, Maria de Soledade.Trata-se, sem dúvida, de um bonito nome predominantemente feminino que carrega consigo atributos de destaque, bem como importantes elementos da natureza, que refletem a dinâmica da vida, a perfeição e força.Marisol é um nome bastante incidente em países de língua espanhola, onde as meninas com ele registradas costumam ser afetivamente chamadas de Mari.
Marison;0.0;M;;
Marisonia;0.0;F;;
Marissa;0.0;F;;
Marissandra;0.0;F;;
Marissanta;0.0;F;;
Marisse;0.0;F;;
Marisselma;0.0;F;;
Marissia;0.0;F;;
Marissol;0.0;F;;
Marisson;0.0;M;;
Marissonia;0.0;F;;
Maristane;0.0;F;;
Maristani;0.0;F;;
Maristania;0.0;F;;
Maristea;0.0;F;;
Maristeia;0.0;F;;
Maristel;0.0;F;;
Maristela;0.0;F;Hebraica;Maristela: Significa “estrela do mar” ou “senhora soberana estrelar”.O nome Maristela tem dois possíveis étimos. O primeiro originário da inversão do latim stella maris, que significa literalmente “estrela do mar”.A segunda possibilidade vem da união dos nomes Maria e Estela. O nome Maria tem como origem mais provável o hebraico Myriam, que significa “senhora soberana” ou “vidente”. E Estela deriva do latim stella, que quer dizer literalmente “estrela”.
Maristele;0.0;F;;
Maristeli;0.0;F;;
Maristelia;0.0;F;;
Maristella;0.0;F;;
Maristelma;0.0;F;;
Maristelo;0.0;M;;
Maristenia;0.0;F;;
Maristenio;0.0;M;;
Marister;0.0;F;;
Mariston;0.0;M;;
Maristone;0.0;M;;
Marisvalda;0.0;F;;
Marisvaldo;0.0;M;;
Marisvan;0.0;M;;
Marisvania;0.0;F;;
Marita;0.0;F;;
Maritan;0.0;F;;
Maritana;0.0;F;;
Maritane;0.0;F;;
Maritani;0.0;F;;
Maritania;0.0;F;;
Marite;0.0;F;;
Maritelma;0.0;F;;
Maritiele;0.0;F;;
Maritilde;0.0;F;;
Maritiza;0.0;F;;
Marito;0.0;M;;
Mariton;0.0;M;;
Maritonia;0.0;F;;
Maritonio;0.0;M;;
Maritza;0.0;F;;
Mariu;0.0;F;;
Mariuce;0.0;F;;
Mariucha;0.0;F;Italiana;Mariucha: Variação de Maria.
Mariuche;0.0;F;;
Mariuda;0.0;F;;
Mariudes;0.0;F;;
Marius;0.0;M;;
Mariuse;0.0;F;;
Mariuva;0.0;F;;
Mariuza;0.0;F;;
Mariuzan;0.0;M;;
Mariva;0.0;F;;
Marivaine;0.0;F;;
Marival;0.0;M;;
Marivalda;0.0;F;Hebraica;"Marivalda: Significa “poder soberano dos deuses” ou “a força pura dos deuses”; ""mulher que pertence à natureza de Mário e é forte"" ou ""mulher viril que governa e é cheia de graça"". É provável que esse nome seja uma criação brasileira, que pode ter surgido como uma versão feminina de Marivaldo ou ainda da aglutinação dos nomes Mariano e Valda. Marivaldo foi criado a partir da aglutinação dos nomes Maria e Osvaldo, significando “poder soberano dos deuses” ou “a força pura dos deuses”.Mariano tem duas possíveis origens. A primeira decorre de Mário, do latim Marius, de mas, maris, que significa literalmente “homem viril”, ficando com o sentido de “aquele que pertence à natureza de Mário”, “descendente do homem viril”. Já a segunda possibilidade vai ao encontro do feminino Mariana e então o nome ganha o sentido de “homem viril cheio de graça”.O nome feminino Valda surge com o germânico vald, que quer dizer “mulher forte”, “mulher poderosa”, “aquela que governa”.Devido a essa aglutinação, o nome Marivalda fica com o significado de ""mulher que pertence à natureza de Mário e é forte"" ou ""mulher viril que governa e é cheia de graça"". O nome tem popularidade mediana no Brasil, alcançando mais registros nos anos 60 e 70. Uma personalidade conhecida que o carrega é a cantora brasileira Marivalda Kariri."
Marivaldo;0.0;M;Hebraica;Marivaldo: Significa “poder soberano dos deuses” ou “a força pura dos deuses”.Marivaldo é um nome masculino, criado a partir da aglutinação de Maria e Osvaldo. Neste sentido, o significado de Marivaldo é a junção destes dois nomes.O nome Maria se originou do hebraico Myriam, que quer dizer “senhora soberana” ou “a vidente”. No entanto, alguns etimologistas acreditam que este nome tenha derivado do sânscrito Maryáh, que pode ser traduzido como “puro” ou “pureza”.A etimologia correta deste nome é incerta, por isso ainda existem diversos outros étimos que provavelmente teriam dado origem à Maria.Já Osvaldo é considerado um nome de origem germânica, derivado de Ansovald, que é formado pela união dos elementos os (“deuses”), e walt (“força”, “poder”). Neste sentido, o significado de Osvaldo seria “a força dos deuses”.Com a junção de ambos os nomes (Maria e Osvaldo), cria-se um novo significado referente ao nome Marivaldo: “o poder soberano dos deuses” ou “a força pura dos deuses”.Marivaldo é um nome bastante popular entre os brasileiros.
Marivalter;0.0;M;;
Marivan;0.0;M;;
Marivana;0.0;F;;
Marivanda;0.0;F;;
Marivando;0.0;M;;
Marivane;0.0;F;;
Marivanea;0.0;F;;
Marivani;0.0;F;;
Marivania;0.0;F;;
Marivanio;0.0;M;;
Marivelto;0.0;M;;
Marivelton;0.0;M;;
Marivete;0.0;F;;
Marivia;0.0;F;;
Marivilma;0.0;F;;
Marivon;0.0;M;;
Marivone;0.0;F;;
Marivonete;0.0;F;;
Marivoni;0.0;F;;
Marivonia;0.0;F;;
Marizabete;0.0;F;;
Marizaldo;0.0;M;;
Marizalra;0.0;F;;
Marizalva;0.0;F;;
Marizan;0.0;F;;
Marizana;0.0;F;;
Marizane;0.0;F;;
Marizani;0.0;F;;
Marizania;0.0;F;;
Marizeide;0.0;F;;
Marizele;0.0;F;;
Marizelia;0.0;F;;
Marizene;0.0;F;;
Marizes;0.0;F;;
Marizete;0.0;F;Inglesa;"Marizete: Significa “do mar”; “senhora soberana”, “vidente”, “a pura”, ""a virtuosa"", ""a virgem”; “senhora soberana cujo Deus é juramento” e “senhora soberana que é uma guerreira gloriosa”.Marizete é uma variante gráfica de Marisete, que corresponde à forma diminutiva do nome Marisa.Marisa é um nome português, que apresenta algumas possibilidades de étimos.Um deles indica que sua origem seja o nome inglês Maris, o qual chegou até à língua portuguesa através do latim e significa “do mar”.Outra possibilidade aponta-o como um apelido para Maria, um dos nomes mais comuns há séculos.A origem do nome Maria é incerta. Ainda que seja muitas vezes lembrado como o nome da mãe de Jesus, sua origem decorre muito antes do seu nascimento.Dentre as origens mais prováveis, há o hebraico Myriam, que significa “senhora soberana”, “vidente”, e o sânscrito Maryáh “a pura"", ""a virtuosa"", ""a virgem”.Há indicações que apontam que o significado de Marisa resulte da junção de nomes tais como Maria e Elisa, ou Maria e Luísa.Sendo assim, ao nome Marizete também podem ser atribuídos os seguintes significados: “senhora soberana cujo Deus é juramento” e “senhora soberana que é uma guerreira gloriosa”.Como diminutivo de Marisa, Marizete carrega o sentido afetivo que corresponde à “pequena senhora soberana”, “jovem vidente”, “pequena jovem pura”, ""pequena virtuosa"", ""jovem virgem”.As meninas registradas com o nome Marizete podem ser afetivamente chamadas de Mari."
Marizeth;0.0;F;;
Marizeti;0.0;F;;
Marizette;0.0;F;;
Marizeuda;0.0;F;;
Marizilda;0.0;F;;
Marizinha;0.0;F;;
Marizita;0.0;F;;
Marizonete;0.0;F;;
Marizza;0.0;F;;
Marjan;0.0;M;;
Marjana;0.0;F;;
Marjane;0.0;F;;
Marjore;0.0;F;;
Marjori;0.0;F;;
Marjorie;0.0;F;Grega;"Marjorie: Significa ""pérola"", “criatura de luz”.Elegante, sofisticado e com um significado luxuoso, o nome feminino Marjorie possui origens que datam o período medieval. Muito utilizado pelos falantes da língua francesa e inglesa, o nome Marjorie surgiu a partir da palavra grega margarites, que significa “pérola”. Esta é a mesma raiz da variante Marjory, assim como do nome em português Margarida. Os gregos, por sua vez, adquiriram este nome a partir do persa murvarid e murwari, palavras que originalmente apresentam o significado de “criatura de luz”.Popularidade do nome MarjorieO nome raiz, Margarida, pertence a uma santa nascida no século IV na cidade de Antioquia, na Turquia, atualmente conhecida como Antakya. De acordo com a tradição, Santa Margarida foi atirada a um fosso pelo governador Olíbrio, por ter recusado a sua investida. No fosso, Margarida venceu um dragão com a sua cruz e frequentemente é representada ao lado do animal.Atualmente, o nome Marjorie pode ser encontrado com maior quantidade de registros nos Estados Unidos, nas Filipinas, na França, na Inglaterra e no Haiti. No Brasil, uma das personalidades artísticas mais conhecidas com este nome é a talentosa atriz, cantora e compositora Marjorie Estiano, natural do Paraná."
Marjure;0.0;F;;
Marjuri;0.0;F;;
Marjurie;0.0;F;;
Mark;0.0;M;Latina;Mark: Significa “guerreiro” ou “dedicado a Marte”.Mark é a versão inglesa do latim Marcus, que deriva de Mars “Marte”, o deus romano da guerra,  e significa “relativo a Marte” ou “guerreiro”.É um nome difundido ao redor do mundo, assim como as suas variantes que são, Marcos (português), Marco (português, holandês), Markus (dinamarquês), Marc (francês), entre outras.Mark é muito popular nos países de língua inglesa, como, Austrália, Canadá, Inglaterra e Irlanda. No Brasil é menos frequente, com uma popularidade mediana. Inúmeras pessoas famosas carregam esse nome, como, por exemplo, o escritor Mark Twain (1835-1910), os atores Mark Ruffalo e Mark Salling, e o empresário e programador Mark Zuckerberg.
Markene;0.0;F;;
Markennedy;0.0;M;;
Markes;0.0;M;;
Markison;0.0;M;;
Markson;0.0;M;;
Marksuel;0.0;M;;
